20 42 52.14 -18 11 24.0
20 43 02.47 -18 10 44.4
20 43 12.79 -18 10 04.8
20 43 23.11 -18 09 25.2
20 43 33.43 -18 08 45.6
20 43 43.75 -18 08 05.9
20 43 54.07 -18 07 26.1
20 44 04.39 -18 06 46.4
20 44 14.70 -18 06 06.6
20 44 25.02 -18 05 26.8
20 44 35.33 -18 04 46.9
20 44 45.64 -18 04 07.0
20 44 55.95 -18 03 27.1
20 45 06.26 -18 02 47.1
20 45 16.57 -18 02 07.1
20 45 26.87 -18 01 27.1
20 45 37.18 -18 00 47.1
20 45 47.48 -18 00 07.0
20 45 57.78 -17 59 26.8
20 46 08.08 -17 58 46.7
20 46 18.38 -17 58 06.5
20 46 28.67 -17 57 26.3
20 46 38.97 -17 56 46.0
20 46 49.26 -17 56 05.7
20 46 59.56 -17 55 25.4
20 47 09.85 -17 54 45.0
20 47 20.14 -17 54 04.6
20 47 30.42 -17 53 24.2
20 47 40.71 -17 52 43.8
20 47 51.00 -17 52 03.3
20 48 01.28 -17 51 22.7
20 48 11.56 -17 50 42.2
20 48 21.84 -17 50 01.6
20 48 32.12 -17 49 21.0
20 48 42.40 -17 48 40.3
20 48 52.68 -17 47 59.6
20 49 02.95 -17 47 18.9
20 49 13.23 -17 46 38.1
20 49 23.50 -17 45 57.4
20 49 33.77 -17 45 16.5
20 49 44.04 -17 44 35.7
20 49 54.31 -17 43 54.8
20 50 04.57 -17 43 13.9
20 50 14.84 -17 42 32.9
20 50 25.10 -17 41 51.9
20 50 35.37 -17 41 10.9
20 50 45.63 -17 40 29.9
20 50 55.89 -17 39 48.8
20 51 06.14 -17 39 07.7
20 51 16.40 -17 38 26.5
20 51 26.66 -17 37 45.3
20 51 36.91 -17 37 04.1
20 51 47.16 -17 36 22.9
20 51 57.41 -17 35 41.6
20 52 07.66 -17 35 00.3
20 52 17.91 -17 34 18.9
20 52 28.16 -17 33 37.6
20 52 38.40 -17 32 56.2
20 52 48.64 -17 32 14.7
20 52 58.89 -17 31 33.2
20 53 09.13 -17 30 51.7
20 53 19.37 -17 30 10.2
20 53 29.61 -17 29 28.6
20 53 39.84 -17 28 47.0
20 53 50.08 -17 28 05.4
20 54 00.31 -17 27 23.7
20 54 10.54 -17 26 42.0
20 54 20.77 -17 26 00.3
20 54 31.00 -17 25 18.5
20 54 41.23 -17 24 36.7
20 54 51.46 -17 23 54.9
20 55 01.68 -17 23 13.1
20 55 11.91 -17 22 31.2
20 55 22.13 -17 21 49.2
20 55 32.35 -17 21 07.3
20 55 42.57 -17 20 25.3
20 55 52.79 -17 19 43.3
20 56 03.00 -17 19 01.2
20 56 13.22 -17 18 19.1
20 56 23.43 -17 17 37.0
20 56 33.65 -17 16 54.9
20 56 43.86 -17 16 12.7
20 56 54.07 -17 15 30.5
20 57 04.27 -17 14 48.3
20 57 14.48 -17 14 06.0
20 57 24.69 -17 13 23.7
20 57 34.89 -17 12 41.4
20 57 45.09 -17 11 59.0
20 57 55.29 -17 11 16.6
20 58 05.49 -17 10 34.2
20 58 15.69 -17 09 51.7
20 58 25.89 -17 09 09.2
20 58 36.08 -17 08 26.7
20 58 46.28 -17 07 44.1
20 58 56.47 -17 07 01.5
20 59 06.66 -17 06 18.9
20 59 16.85 -17 05 36.3
20 59 27.04 -17 04 53.6
20 59 37.22 -17 04 10.9
20 59 47.41 -17 03 28.1
20 59 57.59 -17 02 45.4
21 00 07.77 -17 02 02.6
21 00 17.96 -17 01 19.7
21 00 28.13 -17 00 36.9
